Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Has Mortgage,Personal Loan
43,17,150,93063,2,4.404233664870978,1,0,0,0,0,0,False,1
42,16,122,95821,3,2.46030579692196,1,0,0,0,0,0,False,1
58,33,99,90034,1,4.430385676955211,1,7,0,0,0,0,True,1
57,32,117,94928,2,3.2100541686147768,1,0,0,0,0,0,False,1
36,11,127,92424,1,2.6891191863882167,2,0,0,0,0,0,False,1
35,6,110,90639,1,2.977030529378815,3,0,0,0,0,0,False,1
37,13,178,92096,3,3.654845996004478,1,252,0,0,0,0,True,1
63,37,100,93021,3,4.274350691526701,1,111,0,0,0,0,True,1
48,22,127,90064,2,2.186765462738326,3,0,0,0,0,0,False,1
60,35,92,90276,1,4.255392077551915,1,320,0,1,0,0,True,1
27,2,161,95057,2,1.1982487696964874,2,0,0,0,0,0,False,1
58,33,138,92007,1,3.769996010550028,2,0,0,0,1,0,False,1
50,22,190,91380,2,8.694458885869498,3,35,0,0,0,0,True,1
32,7,129,94720,3,5.50568322319197,2,27,0,0,0,1,True,1
47,21,113,94601,3,2.5317634628753325,2,0,0,0,1,0,False,1
41,15,136,92697,2,4.988003390065932,2,0,0,0,1,0,False,1
29,2,133,95792,2,4.646491085257072,3,0,0,0,0,0,False,1
56,32,105,90245,3,3.9973303231177573,1,319,0,0,0,0,True,1
53,27,172,94577,2,4.768557261100321,2,265,0,0,1,0,True,1
48,22,138,95820,3,1.6409447437475895,1,0,0,0,0,0,False,1
42,17,106,94304,3,3.0923800513251805,1,0,0,0,0,1,False,1
50,24,118,94590,4,4.596246512104866,1,0,0,0,1,0,False,1
34,9,182,94306,2,3.3235200657405333,1,0,0,0,0,0,False,1
36,10,181,94024,1,3.000609197282229,3,0,0,0,1,0,False,1
34,9,137,94906,3,4.124028626617221,2,0,0,1,1,0,False,1
60,35,132,95091,2,4.089235303981953,2,0,0,0,0,0,False,1
44,20,133,91103,1,1.357396420266115,1,0,0,0,1,0,False,1
47,23,162,91355,3,3.2472604629729234,2,443,0,1,1,0,True,1
43,19,182,94093,3,2.157892166795739,1,0,0,0,1,0,False,1
45,20,163,95920,2,4.85162246590451,2,446,0,0,1,0,True,1
28,3,104,90049,3,3.1694115474056903,1,0,0,0,1,0,False,1
54,30,161,94591,3,3.6823243285030047,2,0,0,0,1,0,False,1
54,28,123,93106,4,1.2874214305923197,1,381,0,0,0,0,True,1
52,26,139,94995,1,1.1066750502399576,2,0,0,0,0,0,False,1
56,30,141,94121,3,0.6281433423760888,1,295,0,0,0,0,True,1
34,9,112,95814,3,5.074446780487596,2,276,1,1,0,0,True,1
38,13,187,94082,1,4.9400417736105044,3,0,0,0,1,0,False,1
54,29,145,94112,3,6.24850059236117,2,0,0,0,1,0,False,1
46,22,160,93407,2,3.62233627985176,3,0,0,0,0,0,False,1
47,21,120,94706,3,3.307968706017228,1,0,0,0,0,0,False,1
33,8,140,94086,4,4.348915990270668,3,0,0,0,0,0,False,1
56,31,120,95046,2,2.45286327402882,2,0,0,0,0,0,False,1
43,19,128,90711,1,4.831414544400396,2,0,0,0,0,0,False,1
39,14,113,94539,2,4.122720819687329,3,0,0,0,0,0,False,1
62,37,149,93022,1,4.3819418775788765,3,0,0,0,0,0,False,1
43,17,165,95364,3,4.734815718832339,2,526,0,0,0,0,True,1
58,33,149,92195,3,3.5072984337882156,3,0,0,0,0,0,False,1
39,13,178,92019,3,3.781354315204495,2,0,0,0,0,0,False,1
29,4,133,90040,3,1.267471659648459,2,0,0,0,0,0,False,1
32,6,120,94022,1,3.1792253765644314,2,0,0,0,0,0,False,1
49,23,90,92213,1,4.007577658204592,1,109,0,0,0,0,True,1
53,29,143,90065,1,0.48442668376455345,3,0,0,0,0,0,False,1
51,26,136,92134,3,5.2503639981775745,1,195,0,0,0,0,True,1
28,3,153,92180,3,5.063749201791026,1,0,0,0,1,0,False,1
58,33,187,93400,4,5.6441527515411325,2,0,0,0,0,0,False,1
37,11,96,94118,1,2.913858534447101,2,0,0,0,0,0,False,1
47,23,147,94025,3,3.4368003160184517,1,363,0,0,0,0,True,1
60,34,156,94301,2,5.4444512603053985,2,0,0,0,1,0,False,1
59,34,175,90055,3,2.9894843345929565,2,0,0,0,1,0,False,1
48,22,169,94761,2,3.354539563994587,1,190,0,0,0,0,True,1
29,5,181,93015,1,5.7647311681757625,2,0,0,0,0,0,False,1
33,9,183,94304,2,4.204399008309444,1,0,0,0,0,0,False,1
41,17,123,94535,2,4.205065617987474,2,0,0,0,0,0,False,1
28,2,155,92733,3,6.4696379349206525,2,435,0,0,1,0,True,1
48,21,188,95058,1,7.9939325515548765,2,0,0,0,0,0,False,1
28,3,116,92348,3,3.0568430361995427,2,0,0,0,0,0,False,1
31,6,121,94553,1,2.8297686512694007,2,0,0,0,0,0,False,1
42,18,161,93403,1,1.382531628831961,2,0,0,0,0,0,False,1
36,11,135,91368,2,2.7987793943243515,3,0,0,0,1,0,False,1
39,15,101,92108,4,2.7444068110020794,2,0,0,0,0,0,False,1
43,19,130,90649,1,4.74513974084425,3,171,0,0,0,0,True,1
58,34,190,91159,4,4.449007744741593,2,529,0,1,1,1,True,1
48,23,129,90064,2,1.9482198518382499,3,0,0,0,0,0,False,1
33,6,152,94304,3,4.915345375797326,2,0,0,0,0,0,False,1
27,1,142,95142,3,5.196396032160271,2,359,0,0,0,0,True,1
37,12,126,94304,3,2.9961557923656166,2,258,0,0,1,0,True,1
37,12,152,92046,3,5.120583875665735,2,250,0,0,1,0,True,1
37,13,182,92073,3,3.506543394525075,1,284,0,0,0,0,True,1
62,36,124,94083,1,4.256758730054195,2,0,0,0,1,0,False,1
51,25,174,95956,2,7.989348467190399,3,442,0,1,1,1,True,1
33,8,170,94720,1,7.098617358103712,2,0,0,0,1,0,False,1
57,33,152,92181,3,3.613628984725832,3,0,0,0,0,0,False,1
49,23,142,90264,1,3.3387209847799957,2,216,0,0,1,0,True,1
56,32,175,91711,3,1.4674395210867237,1,0,0,0,0,1,False,1
55,29,108,93022,3,4.226194689544914,1,82,0,0,0,0,True,1
26,1,184,91614,3,1.7656792006285125,2,194,0,0,1,0,True,1
29,5,185,92029,2,4.515768009909274,1,0,0,0,0,0,False,1
53,27,166,94607,2,3.8470246680800573,3,440,0,1,1,1,True,1
60,34,150,94714,2,2.753142497728088,2,0,0,0,1,0,False,1
33,8,128,92182,3,4.514537174979174,1,187,0,0,0,0,True,1
40,14,182,91773,1,3.639543546490532,2,0,0,0,0,0,False,1
37,12,167,91189,2,4.676752053083391,2,550,0,0,0,0,True,1
59,35,143,91983,2,4.777779585027047,2,0,0,0,1,0,False,1
38,13,133,90071,2,5.752565411917794,2,137,0,0,0,0,True,1
63,37,141,95039,2,6.000610044444178,3,0,1,0,0,0,False,1
62,36,129,94083,1,4.135913655911914,2,0,0,0,1,0,False,1
28,0,136,95818,3,6.352117104617813,2,0,0,0,0,0,False,1
62,36,113,95044,1,4.621245567053485,2,0,0,0,0,0,False,1
46,22,153,93371,1,1.7547038271823636,3,0,0,0,0,0,False,1
53,29,133,92651,4,6.421035407756186,1,0,0,0,0,1,False,1
39,13,116,94593,3,2.226899590986579,2,0,0,0,1,0,False,1
38,14,124,94106,1,3.710735478085174,2,0,0,1,1,0,False,1
35,10,137,92046,3,5.5940665735536985,1,0,0,0,0,0,False,1
51,26,142,94588,3,3.8761812149927644,2,0,0,0,1,0,False,1
61,35,165,94054,3,5.3438126043302905,3,0,0,0,1,0,False,1
49,24,97,94714,2,4.036472587199686,2,0,0,0,0,0,False,1
48,24,145,92669,4,6.178005568799191,1,0,0,0,0,1,False,1
50,26,139,90068,1,1.1147456186795726,3,0,0,0,0,0,False,1
54,28,130,94113,1,3.1154491813535987,2,326,0,0,0,0,True,1
50,26,102,92121,3,3.3791257241055117,1,21,0,0,1,0,True,1
43,18,165,94305,2,4.134735316675897,2,371,0,1,1,0,True,1
41,15,174,91794,1,3.8433387630604825,2,0,0,0,0,0,False,1
52,27,187,94305,2,6.997459314983552,2,344,0,0,1,0,True,1
60,36,163,93971,3,4.809217938681972,2,104,0,0,0,0,True,1
32,6,163,93559,3,2.2828844050524193,3,137,0,0,1,0,True,1
34,9,141,95613,2,4.880880028736257,2,0,0,0,0,0,False,1
63,37,167,94061,4,5.682891621835791,3,0,0,0,0,0,False,1
46,20,109,90082,3,3.1417509303955256,1,0,0,0,0,0,False,1
31,6,122,92404,2,2.9078909910862425,2,0,0,0,0,0,False,1
40,15,163,95522,2,7.38739233674624,2,0,0,0,0,0,False,1
57,32,114,94604,3,4.190986698034868,2,0,0,0,1,0,False,1
55,30,191,90088,1,6.890908281046197,3,0,0,0,0,0,False,1
31,6,171,94025,2,2.0356909306918647,2,0,0,0,0,0,False,1
33,8,139,95702,1,2.6647458833508653,2,0,0,0,0,0,False,1
43,18,135,92697,3,5.2331391534897795,2,0,0,0,1,0,False,1
31,6,139,92075,3,1.975948891165063,3,0,0,0,0,0,False,1
48,21,182,91772,2,5.46428114596748,2,0,0,0,0,0,False,1
40,15,163,92646,2,1.9436826948190506,2,0,0,0,0,0,False,1
33,8,122,94553,1,1.6627900306315464,2,0,0,0,0,0,False,1
51,25,154,92659,2,7.159487345802989,2,1,0,0,0,0,True,1
35,11,159,92093,3,5.676178901233877,3,0,0,0,0,0,False,1
51,25,106,92668,2,3.357455647006945,2,292,0,0,0,0,True,1
31,5,179,94720,1,4.203836097676222,2,110,1,0,0,0,True,1
43,18,150,92686,3,6.462204127901808,1,0,0,0,0,0,False,1
58,34,192,91727,2,1.2417924916260827,1,0,0,0,0,0,False,1
53,29,136,90060,1,0.2,2,0,0,0,0,0,False,1
37,12,181,93953,2,6.309949753692584,3,28,0,0,0,0,True,1
56,30,120,93941,2,3.989385640619641,2,62,0,0,0,0,True,1
38,12,121,92761,3,4.569562003907745,2,429,0,0,1,0,True,1
35,10,137,92046,3,5.592868232093403,1,0,0,0,0,0,False,1
39,14,132,90066,2,5.656041974892185,2,141,0,0,0,0,True,1
54,29,141,95128,3,2.620867489451494,1,203,0,0,1,0,True,1
30,4,148,95187,3,5.759955141910803,2,389,0,0,0,0,True,1
34,9,150,92652,4,2.0457408899276928,2,424,0,0,1,0,True,1
29,4,131,92173,3,4.518001549828226,1,194,0,0,1,0,True,1
35,10,183,92102,2,5.533207669600389,3,0,0,0,0,0,False,1
56,31,145,91738,2,3.345128261364348,2,185,0,0,0,0,True,1
62,36,168,94058,4,5.517650689889527,3,0,0,0,0,0,False,1
55,31,153,90062,2,1.308919431025569,3,0,0,0,0,0,False,1
47,22,144,90082,3,1.8493170001836294,1,317,0,0,0,0,True,1
53,28,84,94107,1,3.4,3,0,0,0,0,0,False,1
49,20,166,95075,3,5.042036003088143,2,179,0,0,0,0,True,1
36,10,170,91328,3,6.31195928919146,1,0,0,0,1,0,False,1
39,14,126,94107,1,3.8411549406814016,2,0,0,1,1,0,False,1
40,15,113,94707,4,3.1882064023199206,1,0,0,0,0,1,False,1
52,27,182,96006,2,8.150495314662889,2,466,0,0,1,0,True,1
49,23,110,94950,1,4.167156628654745,2,0,0,0,0,0,False,1
53,27,109,94110,3,2.0608055524702524,2,0,0,0,1,0,False,1
56,32,186,90037,3,2.3674566073879575,1,0,0,0,1,0,False,1
46,22,143,94029,4,3.138269455720323,2,0,0,0,0,0,False,1
45,20,120,93488,4,5.32001195734968,3,0,0,0,0,0,False,1
51,26,145,93107,4,3.1224245069518983,2,398,0,0,0,0,True,1
55,30,132,92612,2,1.0091735946527796,3,13,0,0,0,0,True,1
34,10,144,90095,3,6.323130725155479,2,118,0,1,1,0,True,1
42,16,165,94023,1,3.2685593270375275,3,0,0,0,1,0,False,1
52,26,124,95767,3,5.55647955373221,2,291,0,0,0,0,True,1
39,12,121,92760,3,4.542034580947495,2,429,0,0,1,0,True,1
27,1,140,95135,3,5.064593664282029,2,349,0,0,0,0,True,1
50,26,113,95039,2,2.4893956392467267,3,0,0,0,0,0,False,1
44,18,172,94607,2,3.963968153631102,3,485,0,1,1,1,True,1
36,11,88,90606,2,3.4798953148949017,2,0,0,0,0,1,False,1
28,4,139,92182,4,4.35853051165179,2,0,0,0,1,0,False,1
53,29,139,90070,2,1.1236325742623077,2,0,0,0,0,0,False,1
28,4,114,90041,2,1.357623707638312,2,0,0,0,1,0,False,1
44,18,162,94604,3,4.054475745377701,2,0,0,0,1,0,False,1
43,17,159,94304,1,3.912016498290588,2,0,0,0,0,0,False,1
44,19,171,94299,2,4.1827532234763165,2,391,0,0,0,0,True,1
36,8,132,93556,2,4.784735644368011,3,210,0,0,1,0,True,1
37,13,122,94544,1,4.4101375179575575,2,0,0,0,0,0,False,1
38,13,144,92662,4,1.3883905976184645,1,348,0,1,1,0,True,1
29,3,178,92661,3,6.819120517734117,1,431,0,1,1,0,True,1
56,31,186,94306,2,7.364290329339693,2,349,0,0,1,0,True,1
63,37,182,94308,2,7.784135594475722,2,356,0,0,1,0,True,1
46,19,163,94720,3,4.996966913882206,2,0,0,0,0,0,False,1
38,13,166,92646,2,1.5521187449247884,2,0,0,0,0,0,False,1
57,31,147,94093,3,0.6174715323092734,1,334,0,0,0,0,True,1
29,4,117,92204,4,3.0148534507344413,2,0,0,0,0,0,False,1
35,11,160,92093,3,5.778067342354672,3,0,0,0,0,0,False,1
42,18,135,93940,2,5.332954787561807,1,17,0,0,0,0,True,1
52,26,137,94119,3,1.1661922911870517,1,297,0,0,0,0,True,1
46,21,141,95118,3,4.4227969525273085,1,203,0,0,0,0,True,1
50,25,173,90245,1,2.3714575485374683,2,314,0,1,0,1,True,1
51,27,167,95052,2,1.782495556402222,2,0,0,0,0,0,False,1
28,3,148,92173,3,4.130393737337788,1,0,0,0,1,0,False,1
43,18,171,94304,2,2.702217476009657,2,0,0,0,0,0,False,1
44,18,128,94928,3,5.3516719330133995,2,0,0,0,0,0,False,1
56,31,132,91972,3,2.735342797558712,3,106,0,0,1,0,True,1
40,16,187,94086,2,3.4114270528981296,1,0,0,0,1,0,False,1
44,20,111,91912,2,5.2911724903649135,2,0,0,0,1,0,False,1
48,22,128,90064,2,2.0980629385299583,3,0,0,0,0,0,False,1
59,33,156,94058,2,0.76712870216644,1,389,0,0,0,0,True,1
48,23,184,90028,2,2.3860263154941017,1,0,0,0,1,0,False,1
47,21,125,95052,2,3.438777721762374,3,0,0,0,0,0,False,1
35,11,178,94543,3,2.811726844591075,1,0,0,1,1,1,False,1
39,14,120,94720,2,4.729748578340923,2,0,0,0,0,0,False,1
43,17,126,94589,3,4.2696161580146885,2,0,0,0,1,0,False,1
37,12,163,92652,1,2.2868100093475916,3,0,0,0,0,0,False,1
48,24,147,94024,3,3.633677957992796,2,10,0,0,0,0,True,1
51,25,158,95131,3,3.177992175639033,1,210,0,0,1,0,True,1
49,24,142,92477,1,2.028554545975067,2,0,0,0,0,0,False,1
52,28,119,92627,3,2.736823875402777,2,110,0,0,0,0,True,1
44,19,176,94602,2,0.7118522497538543,2,259,0,0,1,0,True,1
53,28,158,92650,3,6.595537948913389,1,0,0,0,1,0,False,1
46,21,191,91604,1,7.13102633672788,2,0,0,0,0,0,False,1
61,35,147,94712,2,2.764954129223084,2,0,0,0,1,0,False,1
60,34,109,94068,1,4.847050217782678,3,247,0,0,0,1,True,1
42,16,142,94954,2,4.2345047493710535,2,0,0,0,0,0,False,1
32,7,122,92409,1,2.9046762273232742,1,0,0,0,1,0,False,1
42,16,171,93061,2,6.798044331917184,2,0,0,0,0,0,False,1
60,35,168,94668,4,2.0736864158528765,1,263,0,1,1,1,True,1
50,25,183,90245,1,2.0581448135071385,2,307,0,1,0,1,True,1
31,6,96,91350,2,4.013549943574997,2,0,0,0,1,0,False,1
46,22,146,94025,3,3.357881986953434,2,0,0,0,0,0,False,1
56,31,123,90049,1,0.32009373581788,2,0,0,0,1,0,False,1
38,13,164,93604,4,0.627727003637105,2,67,0,0,1,0,True,1
29,5,181,93010,1,3.8076046275851203,2,0,0,0,0,0,False,1
38,14,155,90274,2,1.8810088710682369,2,0,0,0,0,0,False,1
50,25,168,94134,2,1.9822184961890286,1,391,0,0,0,0,True,1
60,35,163,92565,2,2.8321802914805603,2,0,0,0,0,1,False,1
37,12,155,90050,2,2.4062513247641686,2,0,0,0,1,0,False,1
32,8,119,94710,3,4.814882401767707,2,0,0,0,1,0,False,1
50,25,157,95099,2,1.275070820651023,1,208,0,0,1,0,True,1
50,24,137,90031,3,1.3332519309558846,1,339,0,0,0,0,True,1
60,34,152,95134,2,2.045151325465495,3,0,0,0,0,1,False,1
33,8,179,94716,2,7.2335874189037215,1,0,0,1,1,0,False,1
33,8,157,92161,1,5.1627368500346105,2,0,0,0,1,0,False,1
58,32,114,94599,3,4.575801795210023,1,0,0,0,1,0,False,1
33,8,174,91104,2,5.032127807810549,1,189,0,0,1,0,True,1
64,39,191,91722,3,2.0913666500790207,1,0,0,0,0,0,False,1
47,23,167,92166,3,3.088043866963954,3,0,0,0,0,0,False,1
49,23,88,92215,1,3.9508069456115558,1,106,0,0,0,0,True,1
37,11,179,93106,3,6.901543833713531,1,0,0,0,0,0,False,1
60,30,156,94554,2,7.624028161088062,2,346,0,0,1,0,True,1
62,38,103,94305,1,3.9221619041917077,3,291,0,0,1,0,True,1
28,3,191,94504,3,4.250478893961935,1,0,0,0,1,0,False,1
47,22,145,95134,3,3.8184687121477032,1,212,0,0,1,0,True,1
57,31,130,94113,3,1.543204733408516,1,283,0,0,0,0,True,1
55,28,149,93111,3,2.3389555942650313,1,420,0,0,0,0,True,1
36,11,106,95814,3,4.767778288533963,2,260,1,1,0,0,True,1
34,8,183,93101,2,7.567517949635709,1,0,0,0,0,0,False,1
38,14,121,95058,2,5.394183653905223,2,0,0,0,0,0,False,1
39,14,144,90216,3,1.4044300051492389,1,0,0,0,0,0,False,1
41,15,126,90081,1,4.992820258215083,3,0,0,0,1,0,False,1
54,29,95,90258,1,4.4479032452898135,1,347,0,1,0,0,True,1
46,20,122,90064,2,3.0035539899165116,3,0,0,0,0,0,True,1
53,29,152,92182,4,3.879807087496858,2,0,0,0,0,0,False,1
60,35,170,92617,3,4.574756357672295,1,0,0,0,1,0,False,1
31,5,129,95814,2,5.960771504475401,3,321,0,1,0,1,True,1
32,6,144,92119,3,4.071152229458107,1,357,0,0,0,0,True,1
47,21,123,94753,1,1.7671609906647423,2,0,0,0,1,0,False,1
41,17,129,92126,2,2.788352587542912,1,0,0,0,1,0,False,1
52,26,157,94933,1,3.513923035401834,2,265,0,0,0,0,True,1
35,10,147,95589,2,5.599814816523626,2,0,0,0,0,0,False,1
49,24,143,93110,2,2.675349087315033,1,0,0,0,1,0,False,1
59,29,139,95106,2,3.10415334443492,2,0,0,0,0,1,False,1
34,7,153,94304,2,4.879673455231178,2,0,0,0,0,0,False,1
54,24,139,95104,1,4.009851119841231,3,134,0,0,0,0,True,1
34,5,102,90623,2,2.8918391287936878,2,0,0,0,0,0,False,1
51,26,114,90625,2,3.780478720616194,2,0,0,0,0,1,False,1
30,5,121,94553,1,3.218704488612768,2,0,0,0,0,0,False,1
48,23,165,94603,1,4.686462912732685,3,372,0,1,1,0,True,1
53,29,136,91337,3,1.414127521931035,1,373,0,1,1,0,True,1
47,21,148,95804,1,7.141160456420369,2,362,0,0,0,0,True,1
55,30,148,91103,1,2.690718553019853,2,0,0,0,0,0,False,1
58,33,117,94305,2,3.3138884639102817,3,300,0,0,1,0,True,1
50,25,117,95046,2,3.3072167282351703,3,0,0,0,0,0,False,1
46,20,147,94935,2,5.125025745173421,2,0,0,0,0,0,False,1
42,16,141,94956,2,4.170103518315329,2,0,0,0,0,0,False,1
34,9,154,93022,1,5.966865446895458,2,0,0,0,0,0,False,1
46,21,137,93303,3,4.518635051992165,1,0,0,0,0,0,False,1
33,7,165,94720,3,6.927214941451958,2,0,0,0,1,0,False,1
34,9,120,94714,2,3.6740420183951676,2,0,0,0,1,0,False,1
35,9,119,92699,2,4.468658239025005,1,0,0,0,0,0,False,1
41,14,140,92691,1,5.041951862320395,1,0,0,0,0,0,False,1
42,16,163,94720,2,4.831410544880205,2,0,0,0,0,0,False,1
31,7,122,92225,1,3.953681960762334,2,0,0,0,0,0,False,1
36,9,116,92705,2,4.179916036991315,1,0,0,0,0,0,False,1
52,26,116,94590,4,4.808399398542484,1,0,0,0,1,0,False,1
51,25,186,91339,1,8.750923269079536,1,0,0,0,0,0,False,1
63,38,90,90285,1,4.156985468673339,1,306,0,1,0,0,True,1
45,19,167,94969,1,2.407953662569842,2,242,0,0,0,1,True,1
41,16,120,94100,1,3.4539953487828354,2,0,0,0,1,0,False,1
58,32,99,94090,1,4.70100433733534,3,244,0,0,0,0,True,1
62,37,145,93021,2,4.2329551628975235,3,0,0,0,1,0,False,1
41,16,169,91273,3,2.301251863250763,1,560,0,0,0,0,True,1
52,28,175,92646,3,5.2966801191533595,2,145,0,0,1,0,True,1
53,27,169,92182,2,6.198767985692509,1,324,0,0,1,0,True,1
37,12,121,91911,3,2.7650145827713732,2,151,0,0,0,0,True,1
49,24,163,90079,2,2.864110885303578,2,0,0,0,0,0,False,1
56,32,187,91190,4,3.7590273459813703,2,536,0,1,1,1,True,1
36,12,104,94305,3,3.387196337878671,3,0,0,0,0,0,False,1
36,11,170,94720,1,6.230410814047763,1,0,0,0,0,0,False,1
34,10,154,94583,3,5.352944654699544,2,0,0,0,1,0,False,1
51,25,146,94923,2,4.865095718190358,1,0,0,0,0,0,False,1
34,9,124,94720,1,2.321152928884455,2,0,0,0,0,0,False,1
56,31,149,91104,1,2.671969669353186,2,0,0,0,0,0,False,1
44,19,177,95037,1,1.9938882859795573,2,212,0,1,1,1,True,1
27,1,129,94794,2,2.8554665499459486,2,0,0,0,0,0,False,1
53,28,123,90044,1,1.9016743725746967,2,56,0,0,0,0,True,1
39,10,108,93555,2,5.101164179719002,3,153,0,0,1,0,True,1
42,17,169,92017,3,1.8004531346329535,3,106,0,0,0,0,True,1
50,26,190,90245,2,2.0691508930353684,3,246,0,0,1,0,True,1
32,8,171,94596,1,5.702648557560088,3,273,0,0,1,0,True,1
47,21,171,94024,3,3.228541325864038,3,0,0,0,0,0,False,1
28,3,157,92650,4,1.8334003660905103,2,413,0,0,0,1,True,1
56,31,83,94106,1,3.4,3,0,0,0,0,0,False,1
39,15,150,93941,3,5.105742811840439,2,0,0,0,0,0,False,1
42,18,81,94305,3,3.5305612119266714,2,0,0,0,0,0,False,1
55,29,101,94108,3,2.2997547532550184,2,0,0,0,1,0,False,1
30,6,174,94551,3,4.410292936361102,2,0,0,0,1,0,False,1
35,11,161,92093,3,5.904681958112741,3,0,0,0,0,0,False,1
50,24,143,90091,3,1.4300650204376122,1,358,0,0,1,0,True,1
50,23,155,94716,2,4.591631607640684,2,0,0,0,0,0,False,1
54,29,185,92045,3,2.514710699974255,2,321,0,0,0,0,True,1
33,8,124,94720,4,4.274322091571715,2,0,0,0,0,1,False,1
54,29,135,92649,3,6.667087100236119,1,0,0,0,0,0,False,1
40,15,138,95019,3,4.908074460341121,3,141,0,0,0,0,True,1
46,21,151,90245,2,3.200773411791814,2,216,0,0,1,0,True,1
58,33,183,91360,1,8.706710932597707,2,0,0,0,0,0,False,1
54,28,155,94305,2,2.4468593959912837,2,0,0,0,1,0,False,1
50,25,127,92671,3,1.2731059594862717,1,281,0,1,1,0,True,1
64,39,162,94780,4,3.634826449123085,1,247,0,0,1,0,True,1
57,27,122,95135,1,3.0047857913061033,2,116,0,0,1,0,True,1
32,5,169,94720,2,5.269399204235281,2,20,1,0,0,0,True,1
28,3,159,92648,4,1.771894968739747,2,417,0,0,0,1,True,1
32,6,176,92072,4,4.079766394959017,2,0,0,0,0,0,False,1
35,10,158,92086,1,5.140387751272492,3,0,0,0,0,0,False,1
45,19,122,93014,2,3.930072002804686,2,0,0,0,0,0,False,1
50,25,139,90233,3,4.81492741183566,2,0,0,1,1,0,False,1
32,7,130,90021,3,1.2301554486894095,2,407,0,0,1,0,True,1
40,15,133,90064,3,2.601893244065417,2,0,0,1,1,1,False,1
43,19,162,93407,1,2.3007011756884346,3,0,0,0,0,0,False,1
56,31,152,94588,3,3.885353455590969,2,0,0,0,1,0,False,1
59,34,119,92122,1,3.640559635308641,1,0,0,0,0,0,False,1
34,9,141,93558,4,2.0605203203533575,3,51,0,0,1,0,True,1
52,26,170,94600,3,3.639489628363366,2,0,0,0,1,0,False,1
55,30,123,90047,1,0.9652406070820216,2,25,0,0,0,0,True,1
59,33,114,94099,2,3.1343804940693367,2,269,0,0,0,0,True,1
54,30,176,94022,1,5.1575094268319575,2,74,0,0,0,0,True,1
64,39,190,91725,3,2.5149761971598004,1,0,0,0,0,0,False,1
33,9,183,94304,2,4.510400685270344,1,0,0,0,0,0,False,1
43,18,136,94024,3,3.4095626185226156,2,0,0,0,0,0,False,1
33,8,154,94106,4,7.62073387133235,3,0,0,0,0,1,False,1
30,4,175,90094,3,3.1750652780943476,2,328,0,0,0,0,True,1
32,6,124,93106,1,1.501481111929419,2,284,0,0,1,0,True,1
42,17,110,94304,3,3.006997350510418,1,0,0,0,0,1,False,1
52,27,130,90037,4,1.1580005578984924,1,349,0,0,0,0,True,1
34,8,109,92709,2,4.028280526695642,1,0,0,0,0,0,False,1
26,0,147,92036,3,4.950198545962606,1,0,0,0,0,0,False,1
50,25,134,90245,1,3.5411383501434397,1,342,0,1,0,1,True,1
41,16,133,91109,1,1.880652050994773,2,0,0,0,1,0,False,1
44,18,173,95057,2,3.2136864299424466,2,0,0,0,0,0,False,1
33,9,140,90089,3,6.104543285485865,2,123,0,0,0,0,True,1
26,0,159,95950,2,4.263786524148926,3,303,0,0,0,0,True,1
29,4,119,94544,1,3.5445299670587476,2,0,0,0,0,0,False,1
44,16,168,94580,2,5.923568172238912,3,458,0,1,1,1,True,1
31,7,140,93108,3,3.047349559631116,3,440,0,0,0,0,True,1
60,35,123,94088,1,4.2848177406005785,2,0,0,0,0,0,False,1
37,11,130,92037,3,0.7452175340542629,2,68,0,0,0,0,True,1
35,10,172,95868,2,5.182335532806231,1,0,0,0,1,0,False,1
43,18,113,94720,2,3.9097458883809,2,0,0,0,0,0,False,1
43,18,172,94304,2,1.1461290939992748,3,0,0,0,1,0,False,1
33,9,131,95060,2,4.262863784603896,2,0,0,1,1,0,False,1
53,28,155,95001,1,3.014804721405775,2,371,0,0,0,0,True,1
41,17,177,92042,3,2.0181894495995873,2,238,0,0,0,0,True,1
37,11,177,94708,1,3.3833357968652873,2,0,0,0,0,0,False,1
40,15,133,95747,1,2.880140633526115,2,0,0,0,0,0,False,1
58,33,86,92121,2,3.242359824195366,1,0,0,0,0,0,False,1
43,17,162,95822,1,2.57559402392282,2,47,0,0,1,0,True,1
48,21,187,95058,1,7.809512694034735,2,0,0,0,0,0,False,1
52,27,138,94305,2,2.6169452278957746,3,307,0,0,1,0,True,1
50,26,111,91375,1,2.761244547356477,3,0,0,0,0,0,False,1
38,14,140,94109,3,5.623097272166718,3,0,0,1,0,0,False,1
36,11,180,94304,2,4.194440924340509,2,0,0,0,0,0,False,1
45,21,140,94024,3,3.4598758996635515,2,0,0,0,0,0,False,1
31,7,180,94542,3,4.878967742509124,1,0,0,0,1,0,False,1
30,4,166,95058,2,2.2205983604762194,2,0,0,0,0,0,False,1
27,3,172,93945,2,6.092155855767716,2,0,0,0,1,0,False,1
32,7,96,94133,2,3.6243807767198977,3,84,0,0,0,0,True,1
52,27,186,91341,1,8.81809986857801,1,0,0,0,0,0,False,1
30,5,121,94553,1,3.110619403415938,2,0,0,0,0,0,False,1
39,12,107,90618,1,3.982740846839678,2,0,0,0,0,0,False,1
27,1,139,95132,3,5.03725310363402,3,354,0,0,0,0,True,1
51,25,174,94604,3,3.6225592737735006,2,0,0,0,1,0,False,1
